subject,experiment,included_in_subsample_analysis,task_type,trial_number,pair_type,condition,triad_index,response_correct,response_time
46,2,yes,explicit_direct,4,AB,intermixed,2,correct,6046
46,2,yes,explicit_direct,5,BC,blocked,5,correct,3417
46,2,yes,explicit_direct,6,AB,intermixed,2,correct,4168
46,2,yes,explicit_direct,7,AB,intermixed,1,incorrect,2892
46,2,yes,explicit_direct,8,AB,blocked,5,incorrect,3407
46,2,yes,explicit_direct,9,AB,blocked,4,correct,2004
46,2,yes,explicit_direct,10,AB,blocked,6,correct,1890
46,2,yes,explicit_direct,11,AB,blocked,4,correct,1346
46,2,yes,explicit_direct,12,AB,intermixed,3,correct,1934
46,2,yes,explicit_direct,13,BC,blocked,5,correct,2416
46,2,yes,explicit_direct,14,BC,intermixed,3,correct,2294
46,2,yes,explicit_direct,15,BC,intermixed,2,incorrect,3145
46,2,yes,explicit_direct,16,BC,intermixed,1,correct,3014
46,2,yes,explicit_direct,17,BC,blocked,4,incorrect,6324
46,2,yes,explicit_direct,18,BC,blocked,6,correct,2569
46,2,yes,explicit_direct,19,BC,blocked,4,incorrect,2185
46,2,yes,explicit_direct,20,BC,intermixed,1,correct,2640
46,2,yes,explicit_direct,21,AB,blocked,6,correct,1569
46,2,yes,explicit_direct,22,AB,blocked,5,correct,2821
46,2,yes,explicit_direct,23,BC,blocked,6,correct,2538
46,2,yes,explicit_direct,24,BC,intermixed,3,correct,1963
47,2,,feature_memory,1,N/A,intermixed,2,correct,2332
47,2,,feature_memory,2,N/A,intermixed,1,N/A,N/A
47,2,,feature_memory,3,N/A,intermixed,3,correct,1796
47,2,,feature_memory,4,N/A,intermixed,1,correct,1859
47,2,,feature_memory,5,N/A,intermixed,2,correct,2147
47,2,,feature_memory,6,N/A,intermixed,3,correct,1616
47,2,,feature_memory,7,N/A,blocked,4,correct,2034
47,2,,feature_memory,8,N/A,blocked,5,correct,1437
47,2,,feature_memory,9,N/A,blocked,6,correct,1440
47,2,,feature_memory,10,N/A,blocked,4,correct,1957
47,2,,feature_memory,11,N/A,blocked,5,correct,1516
47,2,,feature_memory,12,N/A,blocked,6,correct,1716
47,2,,feature_generalization,1,N/A,blocked,4,incorrect,2689
47,2,,feature_generalization,2,N/A,intermixed,2,incorrect,1940
47,2,,feature_generalization,3,N/A,blocked,6,incorrect,2559
47,2,,feature_generalization,4,N/A,intermixed,3,correct,3320
47,2,,feature_generalization,5,N/A,intermixed,1,correct,1740
47,2,,feature_generalization,6,N/A,intermixed,3,correct,2265
47,2,,feature_generalization,7,N/A,intermixed,1,correct,2280
47,2,,feature_generalization,8,N/A,blocked,5,N/A,N/A
47,2,,feature_generalization,9,N/A,intermixed,2,incorrect,2046
47,2,,feature_generalization,10,N/A,blocked,6,incorrect,1788
47,2,,feature_generalization,11,N/A,blocked,4,incorrect,1208
47,2,,feature_generalization,12,N/A,blocked,5,correct,1527
47,2,,explicit_direct,1,BC,blocked,6,N/A,N/A
47,2,,explicit_direct,2,AB,blocked,5,N/A,N/A
47,2,,explicit_direct,3,AB,intermixed,3,incorrect,5210
47,2,,explicit_direct,4,BC,intermixed,2,correct,3757
47,2,,explicit_direct,5,BC,intermixed,3,correct,2647
47,2,,explicit_direct,6,BC,blocked,4,correct,2915
47,2,,explicit_direct,7,BC,intermixed,1,correct,3459
47,2,,explicit_direct,8,AB,blocked,4,correct,2922
47,2,,explicit_direct,9,BC,intermixed,3,correct,2888
47,2,,explicit_direct,10,BC,intermixed,2,correct,3692
47,2,,explicit_direct,11,BC,intermixed,1,incorrect,4293
47,2,,explicit_direct,12,AB,intermixed,3,incorrect,5318
47,2,,explicit_direct,13,AB,blocked,4,incorrect,3497
47,2,,explicit_direct,14,AB,blocked,6,correct,2467
47,2,,explicit_direct,15,AB,intermixed,1,correct,2638
47,2,,explicit_direct,16,BC,blocked,5,correct,3574
47,2,,explicit_direct,17,AB,intermixed,2,correct,2885
47,2,,explicit_direct,18,AB,blocked,6,incorrect,3037
47,2,,explicit_direct,19,BC,blocked,5,incorrect,3092
47,2,,explicit_direct,20,AB,intermixed,1,correct,2624
47,2,,explicit_direct,21,BC,blocked,6,incorrect,2630
47,2,,explicit_direct,22,AB,intermixed,2,correct,3686
47,2,,explicit_direct,23,AB,blocked,5,correct,2499
47,2,,explicit_direct,24,BC,blocked,4,correct,2422
48,2,yes,feature_memory,1,N/A,intermixed,3,correct,2774
48,2,yes,feature_memory,2,N/A,intermixed,1,correct,1159
48,2,yes,feature_memory,3,N/A,intermixed,2,correct,1406
48,2,yes,feature_memory,4,N/A,blocked,4,incorrect,1098
48,2,yes,feature_memory,5,N/A,intermixed,1,correct,1063
48,2,yes,feature_memory,6,N/A,intermixed,3,N/A,N/A
48,2,yes,feature_memory,7,N/A,blocked,5,correct,1957
48,2,yes,feature_memory,8,N/A,blocked,6,correct,1934
48,2,yes,feature_memory,9,N/A,blocked,5,correct,1773
48,2,yes,feature_memory,10,N/A,blocked,6,correct,1640
48,2,yes,feature_memory,11,N/A,blocked,4,correct,1238
48,2,yes,feature_memory,12,N/A,intermixed,2,correct,1500
48,2,yes,feature_generalization,1,N/A,blocked,6,incorrect,2189
48,2,yes,feature_generalization,2,N/A,blocked,4,correct,1751
48,2,yes,feature_generalization,3,N/A,blocked,6,incorrect,1423
48,2,yes,feature_generalization,4,N/A,intermixed,3,correct,2240
48,2,yes,feature_generalization,5,N/A,intermixed,2,incorrect,1341
48,2,yes,feature_generalization,6,N/A,blocked,5,correct,1398
48,2,yes,feature_generalization,7,N/A,intermixed,1,correct,1549
48,2,yes,feature_generalization,8,N/A,blocked,5,incorrect,3569
48,2,yes,feature_generalization,9,N/A,intermixed,2,correct,1499
48,2,yes,feature_generalization,10,N/A,intermixed,3,correct,2415
48,2,yes,feature_generalization,11,N/A,blocked,4,correct,2039
48,2,yes,feature_generalization,12,N/A,intermixed,1,incorrect,2303
48,2,yes,explicit_direct,1,AB,blocked,5,correct,3231
48,2,yes,explicit_direct,2,AB,intermixed,1,correct,2174
48,2,yes,explicit_direct,3,BC,intermixed,2,correct,1646
48,2,yes,explicit_direct,4,AB,intermixed,3,correct,1977
48,2,yes,explicit_direct,5,BC,blocked,4,correct,1559
48,2,yes,explicit_direct,6,AB,intermixed,3,correct,1566
48,2,yes,explicit_direct,7,AB,blocked,6,correct,1588
48,2,yes,explicit_direct,8,BC,intermixed,3,correct,1396
48,2,yes,explicit_direct,9,BC,blocked,4,correct,2309
48,2,yes,explicit_direct,10,AB,blocked,5,correct,2183
48,2,yes,explicit_direct,11,AB,intermixed,2,incorrect,1565
48,2,yes,explicit_direct,12,BC,blocked,6,correct,1957
48,2,yes,explicit_direct,13,BC,blocked,5,correct,2064
48,2,yes,explicit_direct,14,AB,intermixed,2,correct,2560
48,2,yes,explicit_direct,15,BC,intermixed,1,correct,2262
48,2,yes,explicit_direct,16,AB,blocked,6,incorrect,1703
48,2,yes,explicit_direct,17,BC,intermixed,1,correct,1502
48,2,yes,explicit_direct,18,AB,blocked,4,correct,1349
48,2,yes,explicit_direct,19,BC,intermixed,3,correct,2007
48,2,yes,explicit_direct,20,BC,intermixed,2,correct,1446
48,2,yes,explicit_direct,21,AB,blocked,4,correct,1583
48,2,yes,explicit_direct,22,AB,intermixed,1,incorrect,1662
48,2,yes,explicit_direct,23,BC,blocked,5,incorrect,1560
48,2,yes,explicit_direct,24,BC,blocked,6,incorrect,1415
49,2,yes,feature_memory,1,N/A,intermixed,3,correct,1276
49,2,yes,feature_memory,2,N/A,blocked,6,correct,1292
49,2,yes,feature_memory,3,N/A,intermixed,1,correct,1442
49,2,yes,feature_memory,4,N/A,intermixed,2,correct,1092
49,2,yes,feature_memory,5,N/A,intermixed,3,correct,1104
49,2,yes,feature_memory,6,N/A,blocked,5,correct,1288
49,2,yes,feature_memory,7,N/A,blocked,4,correct,1862
49,2,yes,feature_memory,8,N/A,blocked,5,correct,1279
49,2,yes,feature_memory,9,N/A,intermixed,1,correct,973
49,2,yes,feature_memory,10,N/A,intermixed,2,correct,952
49,2,yes,feature_memory,11,N/A,blocked,4,correct,1663
49,2,yes,feature_memory,12,N/A,blocked,6,correct,1218
49,2,yes,feature_generalization,1,N/A,blocked,4,correct,2209
49,2,yes,feature_generalization,2,N/A,intermixed,3,N/A,N/A
49,2,yes,feature_generalization,3,N/A,intermixed,1,correct,1944
49,2,yes,feature_generalization,4,N/A,blocked,6,incorrect,3085
49,2,yes,feature_generalization,5,N/A,blocked,5,incorrect,3372
49,2,yes,feature_generalization,6,N/A,intermixed,2,correct,2878
49,2,yes,feature_generalization,7,N/A,intermixed,3,correct,2015
49,2,yes,feature_generalization,8,N/A,blocked,4,correct,2638
49,2,yes,feature_generalization,9,N/A,intermixed,1,incorrect,3058
49,2,yes,feature_generalization,10,N/A,blocked,6,N/A,N/A
49,2,yes,feature_generalization,11,N/A,intermixed,2,correct,2104
49,2,yes,feature_generalization,12,N/A,blocked,5,N/A,N/A
49,2,yes,explicit_direct,1,AB,intermixed,3,correct,1688
49,2,yes,explicit_direct,2,AB,intermixed,2,correct,2632
49,2,yes,explicit_direct,3,AB,intermixed,3,correct,3998
49,2,yes,explicit_direct,4,BC,intermixed,1,correct,1972
49,2,yes,explicit_direct,5,BC,intermixed,3,correct,2288
49,2,yes,explicit_direct,6,AB,blocked,5,correct,1675
49,2,yes,explicit_direct,7,BC,intermixed,3,correct,1478
49,2,yes,explicit_direct,8,AB,intermixed,1,correct,3843
49,2,yes,explicit_direct,9,BC,blocked,4,correct,1288
49,2,yes,explicit_direct,10,AB,intermixed,2,correct,2854
49,2,yes,explicit_direct,11,AB,blocked,6,correct,1250
49,2,yes,explicit_direct,12,AB,blocked,5,correct,1491
49,2,yes,explicit_direct,13,BC,blocked,6,correct,3684
49,2,yes,explicit_direct,14,BC,intermixed,2,correct,1466
49,2,yes,explicit_direct,15,AB,blocked,4,correct,1118
49,2,yes,explicit_direct,16,BC,intermixed,1,correct,1882
49,2,yes,explicit_direct,17,BC,intermixed,2,correct,1313
49,2,yes,explicit_direct,18,BC,blocked,5,correct,1127
49,2,yes,explicit_direct,19,BC,blocked,4,correct,1427
49,2,yes,explicit_direct,20,AB,blocked,6,correct,1016
49,2,yes,explicit_direct,21,BC,blocked,5,correct,1062
49,2,yes,explicit_direct,22,AB,intermixed,1,correct,2677
49,2,yes,explicit_direct,23,AB,blocked,4,correct,930
49,2,yes,explicit_direct,24,BC,blocked,6,correct,1943
50,2,yes,feature_memory,1,N/A,blocked,6,correct,1337
50,2,yes,feature_memory,2,N/A,intermixed,1,correct,3164
50,2,yes,feature_memory,3,N/A,blocked,5,correct,2696
50,2,yes,feature_memory,4,N/A,intermixed,3,incorrect,3302
50,2,yes,feature_memory,5,N/A,blocked,4,correct,1881
50,2,yes,feature_memory,6,N/A,intermixed,1,N/A,N/A
50,2,yes,feature_memory,7,N/A,blocked,4,correct,1464
50,2,yes,feature_memory,8,N/A,blocked,6,incorrect,3455
50,2,yes,feature_memory,9,N/A,intermixed,2,correct,1827
50,2,yes,feature_memory,10,N/A,blocked,5,correct,1494
50,2,yes,feature_memory,11,N/A,intermixed,3,incorrect,2276
50,2,yes,feature_memory,12,N/A,intermixed,2,correct,1929
50,2,yes,feature_generalization,1,N/A,intermixed,3,correct,3061
50,2,yes,feature_generalization,2,N/A,intermixed,2,incorrect,2032
50,2,yes,feature_generalization,3,N/A,blocked,4,incorrect,3585
50,2,yes,feature_generalization,4,N/A,intermixed,1,incorrect,2668
50,2,yes,feature_generalization,5,N/A,blocked,4,incorrect,2605
50,2,yes,feature_generalization,6,N/A,blocked,6,correct,3203
50,2,yes,feature_generalization,7,N/A,blocked,5,incorrect,2061
50,2,yes,feature_generalization,8,N/A,intermixed,1,correct,1745
50,2,yes,feature_generalization,9,N/A,blocked,6,correct,2562
50,2,yes,feature_generalization,10,N/A,intermixed,2,correct,2749
50,2,yes,feature_generalization,11,N/A,intermixed,3,incorrect,2176
50,2,yes,feature_generalization,12,N/A,blocked,5,incorrect,1286
50,2,yes,explicit_direct,1,AB,blocked,5,correct,6846
50,2,yes,explicit_direct,2,AB,intermixed,2,correct,3985
50,2,yes,explicit_direct,3,AB,intermixed,1,correct,4379
50,2,yes,explicit_direct,4,BC,blocked,5,incorrect,4011
50,2,yes,explicit_direct,5,AB,blocked,4,incorrect,4385
50,2,yes,explicit_direct,6,BC,intermixed,1,correct,3428
50,2,yes,explicit_direct,7,BC,blocked,4,correct,2959
50,2,yes,explicit_direct,8,AB,intermixed,2,correct,2863
50,2,yes,explicit_direct,9,BC,blocked,5,incorrect,2627
50,2,yes,explicit_direct,10,BC,intermixed,3,incorrect,4282
50,2,yes,explicit_direct,11,AB,blocked,6,correct,3396
50,2,yes,explicit_direct,12,AB,intermixed,3,correct,1879
50,2,yes,explicit_direct,13,BC,intermixed,1,correct,3086
50,2,yes,explicit_direct,14,BC,intermixed,2,incorrect,4654
50,2,yes,explicit_direct,15,AB,blocked,6,correct,3241
50,2,yes,explicit_direct,16,AB,intermixed,1,correct,2126
50,2,yes,explicit_direct,17,AB,blocked,4,correct,2757
50,2,yes,explicit_direct,18,BC,blocked,6,correct,3176
50,2,yes,explicit_direct,19,AB,intermixed,3,correct,1550
50,2,yes,explicit_direct,20,BC,blocked,6,incorrect,3512
50,2,yes,explicit_direct,21,AB,blocked,5,correct,2183
50,2,yes,explicit_direct,22,BC,intermixed,2,correct,3388
50,2,yes,explicit_direct,23,BC,intermixed,3,incorrect,2669
50,2,yes,explicit_direct,24,BC,blocked,4,correct,2069
51,2,,feature_memory,1,N/A,intermixed,1,correct,1589
51,2,,feature_memory,2,N/A,blocked,4,correct,936
51,2,,feature_memory,3,N/A,intermixed,2,correct,1014
51,2,,feature_memory,4,N/A,intermixed,1,correct,1039
51,2,,feature_memory,5,N/A,blocked,4,correct,849
51,2,,feature_memory,6,N/A,blocked,6,correct,1289
51,2,,feature_memory,7,N/A,intermixed,3,correct,998
51,2,,feature_memory,8,N/A,blocked,6,correct,2201
51,2,,feature_memory,9,N/A,blocked,5,correct,1754
51,2,,feature_memory,10,N/A,intermixed,2,correct,1002
51,2,,feature_memory,11,N/A,blocked,5,correct,893
51,2,,feature_memory,12,N/A,intermixed,3,correct,993
51,2,,feature_generalization,1,N/A,intermixed,3,correct,1582
51,2,,feature_generalization,2,N/A,blocked,6,correct,888
51,2,,feature_generalization,3,N/A,intermixed,2,incorrect,1083
51,2,,feature_generalization,4,N/A,blocked,4,correct,985
51,2,,feature_generalization,5,N/A,intermixed,2,incorrect,984
51,2,,feature_generalization,6,N/A,intermixed,3,incorrect,1283
51,2,,feature_generalization,7,N/A,blocked,6,incorrect,1261
51,2,,feature_generalization,8,N/A,blocked,4,incorrect,1251
51,2,,feature_generalization,9,N/A,intermixed,1,correct,1331
51,2,,feature_generalization,10,N/A,blocked,5,incorrect,1773
51,2,,feature_generalization,11,N/A,intermixed,1,correct,888
51,2,,feature_generalization,12,N/A,blocked,5,incorrect,1092
51,2,,explicit_direct,1,AB,blocked,4,correct,5666
51,2,,explicit_direct,2,BC,blocked,5,incorrect,6592
51,2,,explicit_direct,3,BC,intermixed,2,correct,3956
51,2,,explicit_direct,4,BC,blocked,6,incorrect,5592
51,2,,explicit_direct,5,AB,intermixed,2,correct,4186
51,2,,explicit_direct,6,AB,blocked,4,correct,2639
51,2,,explicit_direct,7,BC,blocked,6,incorrect,5557
51,2,,explicit_direct,8,AB,intermixed,3,incorrect,4013
51,2,,explicit_direct,9,AB,blocked,5,correct,2317
51,2,,explicit_direct,10,AB,blocked,6,incorrect,6210
51,2,,explicit_direct,11,AB,intermixed,1,correct,2196
51,2,,explicit_direct,12,BC,blocked,4,correct,6515
51,2,,explicit_direct,13,AB,intermixed,3,incorrect,5906
51,2,,explicit_direct,14,AB,blocked,6,correct,2079
51,2,,explicit_direct,15,AB,intermixed,2,incorrect,3486
51,2,,explicit_direct,16,AB,intermixed,1,correct,2080
51,2,,explicit_direct,17,BC,blocked,5,incorrect,6797
51,2,,explicit_direct,18,BC,blocked,4,correct,4774
51,2,,explicit_direct,19,BC,intermixed,3,correct,5305
51,2,,explicit_direct,20,BC,intermixed,2,correct,3772
51,2,,explicit_direct,21,BC,intermixed,1,correct,5141
51,2,,explicit_direct,22,AB,blocked,5,correct,3237
51,2,,explicit_direct,23,BC,intermixed,1,correct,2612
51,2,,explicit_direct,24,BC,intermixed,3,correct,2729
52,2,yes,feature_memory,1,N/A,intermixed,2,correct,2575
52,2,yes,feature_memory,2,N/A,blocked,5,correct,2275
52,2,yes,feature_memory,3,N/A,blocked,4,incorrect,1530
52,2,yes,feature_memory,4,N/A,intermixed,1,correct,1990
52,2,yes,feature_memory,5,N/A,blocked,6,correct,1539
52,2,yes,feature_memory,6,N/A,blocked,5,correct,1875
52,2,yes,feature_memory,7,N/A,blocked,6,correct,1290
52,2,yes,feature_memory,8,N/A,intermixed,1,correct,2021
52,2,yes,feature_memory,9,N/A,blocked,4,correct,1591
52,2,yes,feature_memory,10,N/A,intermixed,3,correct,1728
52,2,yes,feature_memory,11,N/A,intermixed,2,correct,1545
52,2,yes,feature_memory,12,N/A,intermixed,3,correct,2093
52,2,yes,feature_generalization,1,N/A,blocked,5,correct,2182
52,2,yes,feature_generalization,2,N/A,blocked,6,incorrect,2208
52,2,yes,feature_generalization,3,N/A,intermixed,3,incorrect,2440
52,2,yes,feature_generalization,4,N/A,blocked,4,correct,2702
52,2,yes,feature_generalization,5,N/A,blocked,6,correct,1669
52,2,yes,feature_generalization,6,N/A,intermixed,1,correct,2721
52,2,yes,feature_generalization,7,N/A,intermixed,2,correct,2585
52,2,yes,feature_generalization,8,N/A,intermixed,3,incorrect,2873
52,2,yes,feature_generalization,9,N/A,blocked,4,N/A,N/A
52,2,yes,feature_generalization,10,N/A,blocked,5,incorrect,3500
52,2,yes,feature_generalization,11,N/A,intermixed,2,correct,2781
52,2,yes,feature_generalization,12,N/A,intermixed,1,correct,3191
52,2,yes,explicit_direct,1,BC,blocked,4,correct,2732
52,2,yes,explicit_direct,2,AB,blocked,5,correct,2917
52,2,yes,explicit_direct,3,BC,intermixed,1,correct,3027
52,2,yes,explicit_direct,4,BC,blocked,5,correct,2187
52,2,yes,explicit_direct,5,BC,blocked,6,correct,1549
52,2,yes,explicit_direct,6,BC,intermixed,3,correct,1879
52,2,yes,explicit_direct,7,BC,blocked,6,correct,1508
52,2,yes,explicit_direct,8,AB,blocked,5,correct,2136
52,2,yes,explicit_direct,9,AB,blocked,6,correct,3151
52,2,yes,explicit_direct,10,BC,intermixed,2,correct,2331
52,2,yes,explicit_direct,11,BC,blocked,4,correct,3751
52,2,yes,explicit_direct,12,AB,intermixed,1,correct,1474
52,2,yes,explicit_direct,13,AB,blocked,4,correct,1220
52,2,yes,explicit_direct,14,AB,intermixed,3,correct,2465
52,2,yes,explicit_direct,15,AB,intermixed,2,correct,1274
52,2,yes,explicit_direct,16,BC,intermixed,1,correct,3527
52,2,yes,explicit_direct,17,AB,intermixed,3,correct,1453
52,2,yes,explicit_direct,18,AB,intermixed,1,correct,1190
52,2,yes,explicit_direct,19,BC,intermixed,3,correct,2120
52,2,yes,explicit_direct,20,AB,intermixed,2,correct,1640
52,2,yes,explicit_direct,21,BC,blocked,5,correct,2644
52,2,yes,explicit_direct,22,BC,intermixed,2,correct,2447
52,2,yes,explicit_direct,23,AB,blocked,4,correct,1459
52,2,yes,explicit_direct,24,AB,blocked,6,correct,2016
53,2,,feature_memory,1,N/A,intermixed,3,correct,2020
53,2,,feature_memory,2,N/A,blocked,4,correct,2497
53,2,,feature_memory,3,N/A,blocked,6,correct,1868
53,2,,feature_memory,4,N/A,blocked,4,correct,1732
53,2,,feature_memory,5,N/A,blocked,6,correct,1647
53,2,,feature_memory,6,N/A,blocked,5,incorrect,2754
53,2,,feature_memory,7,N/A,intermixed,2,correct,2214
53,2,,feature_memory,8,N/A,intermixed,1,correct,1778
53,2,,feature_memory,9,N/A,intermixed,3,correct,2144
53,2,,feature_memory,10,N/A,blocked,5,correct,2919
53,2,,feature_memory,11,N/A,intermixed,2,correct,2178
53,2,,feature_memory,12,N/A,intermixed,1,correct,1935
53,2,,feature_generalization,1,N/A,intermixed,1,correct,2472
53,2,,feature_generalization,2,N/A,intermixed,2,correct,2816
53,2,,feature_generalization,3,N/A,intermixed,1,N/A,N/A
53,2,,feature_generalization,4,N/A,intermixed,3,correct,2603
53,2,,feature_generalization,5,N/A,intermixed,2,correct,2241
53,2,,feature_generalization,6,N/A,intermixed,3,correct,1566
53,2,,feature_generalization,7,N/A,blocked,5,N/A,N/A
53,2,,feature_generalization,8,N/A,blocked,6,correct,2271
53,2,,feature_generalization,9,N/A,blocked,4,N/A,N/A
53,2,,feature_generalization,10,N/A,blocked,6,correct,2084
53,2,,feature_generalization,11,N/A,blocked,4,incorrect,2279
53,2,,feature_generalization,12,N/A,blocked,5,incorrect,1809
53,2,,explicit_direct,1,AB,intermixed,3,correct,2290
53,2,,explicit_direct,2,AB,blocked,5,correct,3094
53,2,,explicit_direct,3,AB,blocked,4,correct,2756
53,2,,explicit_direct,4,BC,blocked,5,correct,2872
53,2,,explicit_direct,5,BC,blocked,4,correct,2672
53,2,,explicit_direct,6,BC,intermixed,1,correct,2686
53,2,,explicit_direct,7,BC,blocked,6,incorrect,2659
53,2,,explicit_direct,8,BC,intermixed,3,correct,1732
53,2,,explicit_direct,9,AB,blocked,6,incorrect,3343
53,2,,explicit_direct,10,AB,intermixed,2,correct,2409
53,2,,explicit_direct,11,BC,blocked,6,incorrect,3595
53,2,,explicit_direct,12,AB,intermixed,1,correct,3266
53,2,,explicit_direct,13,BC,intermixed,2,correct,2999
53,2,,explicit_direct,14,BC,blocked,5,correct,2341
53,2,,explicit_direct,15,BC,intermixed,2,correct,2798
53,2,,explicit_direct,16,AB,intermixed,3,correct,1843
53,2,,explicit_direct,17,BC,intermixed,1,correct,1981
53,2,,explicit_direct,18,BC,blocked,4,correct,2314
53,2,,explicit_direct,19,AB,blocked,5,correct,2665
53,2,,explicit_direct,20,AB,intermixed,1,correct,2503
53,2,,explicit_direct,21,AB,blocked,4,correct,2610
53,2,,explicit_direct,22,AB,intermixed,2,correct,1966
53,2,,explicit_direct,23,AB,blocked,6,correct,2576
53,2,,explicit_direct,24,BC,intermixed,3,correct,2226
